128,ss_128,256,ss_256,512,ss_512
30,21.70884507894516,13,10.405604809522629,6,4.872974544763565
17,22.668297111988068,10,10.722142487764359,4,5.049881219863892
20,22.56182888150215,10,10.99337637424469,5,5.195093810558319
12,20.848206728696823,4,9.989692449569702,1,4.78338560461998
8,23.386177450418472,7,11.375032901763916,2,5.350079745054245
36,18.60929787158966,18,9.123632848262787,9,4.439713478088379
1,26.3668170273304,1,13.092353373765945,1,6.167402476072311
16,21.108777284622192,10,10.343450546264648,7,4.869291037321091
14,19.831281632184982,7,9.424762308597565,6,4.422789752483368
21,21.34914669394493,13,10.318566709756851,5,4.919168174266815
23,21.52470737695694,13,10.448616445064545,7,4.9384346306324005
8,22.796677857637405,4,11.192588299512863,2,5.375834941864014
27,22.94109797477722,13,11.262151956558228,6,5.4018325209617615
4,24.552209585905075,3,12.089273005723953,3,5.847660630941391
7,20.87161511182785,2,10.343521565198898,1,4.9947260320186615
25,21.816629141569138,11,10.446081548929214,5,4.9052973985672
13,19.742416113615036,7,9.417603135108948,6,4.491341084241867
28,22.086693108081818,17,10.727017313241959,8,5.074373126029968
24,21.755831956863403,17,10.555111020803452,8,4.969078898429871
9,21.13256272673607,5,10.457215398550034,2,4.926860898733139
5,19.50701069831848,1,9.54985448718071,2,4.54597681760788
7,24.684567004442215,2,12.035903543233871,1,5.725734382867813
1,24.206089079380035,1,11.929312825202942,1,5.800839871168137
17,21.24262046813965,11,10.094350636005402,5,4.819572240114212
1,23.204273283481598,1,11.396342128515244,1,5.413344860076904
11,22.716410726308823,6,11.108236402273178,5,5.300590962171555
10,21.138733088970184,6,10.291898012161255,5,5.0308394730091095
1,25.45860058069229,1,12.425625920295715,1,5.910324066877365
6,22.389536023139954,4,10.709604322910309,3,5.085715413093567
2,24.05405193567276,1,11.623071432113647,1,5.465580880641937
18,19.915978610515594,10,9.574636161327362,8,4.576882600784302
29,20.45447140932083,17,9.866902768611908,8,4.6453671753406525
24,22.124465107917786,15,10.671401172876358,6,5.023761749267578
20,22.035953521728516,13,10.604279816150665,8,4.893831014633179
11,22.141545474529266,7,10.708360224962234,6,5.073084384202957
2,22.40877965092659,1,11.019889444112778,1,5.362493395805359
23,20.73329257965088,10,10.065803170204163,5,4.744933217763901
7,24.344338059425354,6,11.953701615333557,3,5.733232796192169
12,19.40119418501854,3,9.337951093912125,3,4.336279511451721
30,21.402395963668823,15,10.279133170843124,9,4.780112564563751
5,23.987005978822708,2,11.615119278430939,1,5.46500226855278
1,26.074158012866974,1,12.922030627727509,1,6.085720002651215
16,20.694949957241185,10,9.93512725884785,6,4.5442898258524
