Article Count,512,256,128
3,5,5,9,12.318092733621597
1,5,6,7,10.078388631343842
11,2,10,11,12.867039740085602
8,4,5,13,11.188316076993942
15,3,10,7,11.421888083219528
15,2,13,5,11.206533372402191
2,3,9,9,11.817451119422913
2,4,7,9,10.281765967607498
1,4,6,11,13.783707588911057
1,6,5,5,10.390819758176804
7,5,3,13,11.482039898633957
1,3,10,7,12.325434863567352
6,3,9,9,12.496157765388489
5,6,3,9,10.17218878865242
1,2,10,11,15.339403539896011
4,3,5,17,14.450753271579742
1,2,9,13,15.056430250406265
12,3,8,11,11.304310232400894
14,3,10,7,10.53912478685379
14,3,8,11,12.632191747426987
14,2,9,13,13.605844676494598
9,3,10,7,11.372025489807129
1,4,6,11,12.645867705345154
12,1,13,9,12.295615315437317
4,4,7,9,12.779003202915192
4,2,8,15,12.622223824262619
17,2,9,13,13.187970787286758
2,2,8,15,15.543423116207123
1,3,10,7,13.916860789060593
10,2,6,19,14.324425743383049
