128,ss_128,256,ss_256,512,ss_512
6,30.44287233054638,4,14.719887554645538,2,6.9325403571128845
3,31.056543081998825,3,14.980538512811474,2,7.013622375689504
9,30.895380049943924,5,15.008151561021805,3,7.073970541357994
14,30.36320599913597,8,14.616013795137405,3,6.852305486798286
8,30.856103911995888,3,15.023986250162125,2,7.046449109911919
10,29.75316195189953,3,14.309000730514526,1,6.704539582133293
6,29.34318082034588,4,14.221215680241585,3,6.737607032060623
8,31.10951191186905,4,14.992064744234085,2,7.103245824575424
10,29.895415529608727,4,14.46134540438652,2,6.84832675755024
3,29.4206560254097,4,14.075766861438751,3,6.553420916199684
7,30.782805234193802,2,15.052519962191582,2,7.029534012079239
6,30.92589257657528,4,14.823474064469337,4,6.935026839375496
9,30.601773962378502,3,14.745418176054955,3,6.910782769322395
2,32.90687347948551,2,15.76766599714756,1,7.360440477728844
9,30.39510454237461,6,14.594257146120071,2,6.776602655649185
4,30.53911006450653,1,14.87866397202015,1,7.020109996199608
11,28.55025616288185,7,13.665501981973648,2,6.3764859437942505
5,30.633953332901,2,14.780845984816551,1,6.882058665156364
2,31.87282481789589,1,15.484569385647774,1,7.310561120510101
1,29.828066155314445,1,14.47389331459999,1,6.841590270400047
7,29.63234020769596,4,14.314075142145157,2,6.730283960700035
24,29.11355972290039,9,13.948784410953522,6,6.413134455680847
6,30.39424903690815,4,14.726894840598106,2,6.960284382104874
1,31.845482125878334,1,15.663439214229584,1,7.436969179741903
13,29.547562211751938,7,14.306903690099716,5,6.714074798400754
12,29.057769373059273,6,13.98609845340252,4,6.5671397053452125
17,28.465784892439842,6,13.48464934527874,3,6.2671368875501265
5,29.92969624698162,5,14.57198092341423,4,6.7465269518912825
5,31.633111856877804,3,15.408581383526325,3,7.097744777313705
3,31.940923616290092,1,15.542512025689048,1,7.251303319827301
3,28.683726623654366,3,13.866426274836018,2,6.556138798320408
13,29.282076954841614,7,14.070283170558497,4,6.528338794213988
10,28.697980081801987,6,13.724212453075967,3,6.456163646925267
