128,ss_128,256,ss_256,512,ss_512
1,30.96282561123371,1,14.98229107260704,1,7.1074758023023605
13,27.201593220233917,6,13.301745772361755,3,6.2745992839336395
10,27.809911355376244,5,13.341757208108902,6,6.266617596149445
8,27.763565704226494,5,13.498502641916275,3,6.31755493581295
5,29.144321635365486,5,14.182518810033798,3,6.7501503229141235
18,27.7065891623497,10,13.384968340396881,5,6.303374856710434
3,28.917912542819977,1,14.136208698153496,1,6.711177304387093
19,28.578310266137123,12,13.720001076852641,7,6.376078205556291
11,28.195624366402626,4,13.745417758822441,3,6.4662794172763824
21,26.938759937882423,14,13.051784545183182,8,6.178912132978439
10,29.21708643436432,4,14.149926260113716,2,6.697613894939423
14,28.93805767595768,10,13.91884158551693,7,6.510937854647636
9,28.153644263744354,2,13.748655304312706,2,6.584252774715424
7,28.06778559088707,5,13.62585535645485,4,6.3929722756147385
11,27.99102845788002,6,13.735472202301025,5,6.490348353981972
14,28.615554071962833,7,13.948214381933212,4,6.395986124873161
1,30.775631204247475,1,15.130822390317917,1,7.249421536922455
12,28.192245783899644,9,13.654142699723554,6,6.407211128725525
8,27.967284739017487,7,13.525302680620054,4,6.3397944334402005
4,29.06785786151886,4,14.22931519150734,3,6.71881839632988
5,29.68513749539852,4,14.388796418905258,3,6.672107249498367
7,28.780923798680305,3,14.034180402755737,3,6.6628696620464325
13,26.758523136377335,7,13.023006647825241,5,6.172568395733833
8,29.95713698863983,4,14.441046610474586,3,6.8818519115448
11,27.899899885058403,9,13.587870635388168,5,6.49233566224575
17,27.705856382846832,9,13.543963952910651,3,6.485618084669113
5,27.86945566534996,4,13.477180853486061,1,6.431033253669739
10,28.102116271853447,7,13.686188831925392,6,6.416473299264908
13,28.02342063188553,7,13.459582015872002,4,6.301178887486458
10,28.417419463396072,3,13.840025320649147,2,6.58209291100502
12,27.58304264396429,5,13.457149788737297,3,6.371015980839729
9,27.669413179159164,6,13.225122064352036,7,6.157424420118332
10,28.96723698079586,4,13.831560611724854,4,6.517498791217804
12,27.51418836414814,7,13.31082272529602,6,6.25333496928215
1,29.712500259280205,1,14.57836665213108,1,6.930403485894203
3,29.098640263080597,2,14.149712026119232,1,6.720902264118195
10,27.560441076755524,6,13.243315696716309,4,6.186610758304596
8,28.690594151616096,4,13.902234822511673,2,6.594662070274353
6,27.978146135807037,3,13.702930763363838,4,6.513866230845451
2,30.194993540644646,2,14.692684024572372,1,6.933958470821381
12,28.103285267949104,4,13.749066293239594,4,6.518456071615219
14,27.479991048574448,8,13.470308512449265,4,6.345299035310745
6,28.49704621732235,3,14.046316787600517,3,6.598762512207031
9,28.485402286052704,6,13.837841957807541,3,6.514858990907669
3,28.776691794395447,2,14.210729077458382,1,6.837845489382744
6,28.807777106761932,4,14.083113178610802,3,6.622023776173592
9,28.462040916085243,6,13.788381069898605,2,6.345396101474762
4,29.02589440345764,2,14.108661025762558,1,6.724873125553131
17,27.16910943388939,11,13.011282041668892,5,6.167248457670212
3,30.24527809023857,1,15.049518495798111,1,7.146289765834808
13,28.05899679660797,6,13.698053985834122,4,6.401699036359787
8,27.955488622188568,6,13.759746506810188,4,6.518688336014748
10,27.127667725086212,5,13.21970808506012,3,6.284944653511047
8,26.380049414932728,3,13.020675987005234,3,6.28857484459877
4,29.180802822113037,5,14.235212783595022,5,6.6860401400039695
15,27.273349598050117,8,13.327549598430341,3,6.314704214628084
13,27.506628453731537,5,13.369185452389729,4,6.326568444850937
6,29.01682283985546,4,14.06733605718748,3,6.691225800050177
19,27.370428212045283,12,13.261863396289375,8,6.281889392137266
6,27.367316350646245,3,13.13108342313988,3,6.259514987263401
